"HolderAddress","Balance","PendingBalanceUpdate"
"0x08002c78ba793ea84e742d38885b9e2f95453fb8","545.9641","No"
"0x08007ec4b5f909d4172bae8bfaf2f3e44392e2ff","4800","No"
"0x0800b4d115e301ed5ba0cbcadfcf3d4a6af3a983","1441.8","No"
"0x0809b19b9872e61b76e937e244ab69dc26493a98","200","No"
"0x0812c8e5c85a199a84203770a4c73dc4c914a779","5101.413","No"
"0x081a2daff003cd17f1d995424e1e095cb5ec2d88","500","No"
"0x081f770252c8308c6ab5d9bf5714df1abde4f40c","543","No"
"0x08252fe263ac2774863d15bd61ef5faf3aafb7a0","17142","No"
"0x082853a7f085fed708f7a9b134b4e03a6d5f5f4c","14700","No"
"0x082bdd985ba9d0cc1c37554bb0c9c6aea215927a","2600","No"
"0x083416a2cd7ca095c10ac1bf4d476c10d6892be3","32.49","No"
"0x083ace9b81e846504461102af6db69c7b47ed0ad","26","No"
"0x08407bdc8e7df54abc8cb8295101538db48eec09","1","No"
"0x08411ab98048145f7e39a899d68550e9ab32807f","1058.837","No"
"0x084201dd198247348e3803abdad2bd2e430acc99","4198.716","No"
"0x084210d6cf4c90c80a2910ca25608c1ff8dccc9c","63.41559106","No"
"0x084443435243bbc7d756dee49d82751185cb0e08","500.0078","No"
"0x08454d13d5e8b094adf051bb188fd8ccd953eb82","6910","No"
"0x08466ebc2bec593f7e7db10002e1254a85f4d5f8","3100","No"
"0x0848904ac6814e08e176f032b04e663d474897fb","483.35089097","No"
"0x084bed608283b5e919fc771be1efad3edf810188","1986.2993746","No"
"0x08506b9da092133b8680b601a917d64e416d3e42","523.88816123","No"
"0x0859d0d4ff4190f741bb160a8c16a14585f73cc4","2013.27573895","No"
"0x085ac22fa0dbb449f2cd2c2fd69c9d9d0ea0f4b8","41.2974","No"
"0x085d3607e2d04bde7a91ad3a52c8e117b62eaa77","2014.181","No"
"0x085ef24bc860eda69b389c97fc2dc2ccd27e372e","3532.9782","No"
"0x0865800e2c5c91aea011ed9692b90e3b5ad0bb94","974","No"
"0x086a0298f9e62dd8c1539437d732cc1e41f59f79","930.26119403","No"
"0x086b10837da8d9f6e10a955d373430d366043a15","800","No"
"0x086c5cdb54452db12e382b384313457292ff1b4a","50025","No"
"0x086c7ce3626d9e0b14364022a161fe0a4bc9b843","634","No"
"0x086c7d5f9c916cc1ccc5fb4c201126c759bf927a","336.24928732","No"
"0x086e1e89a9fdbf67541e63e0118c040c8866c843","43","No"
"0x086eaeade8224c11a452ac877babffc0a99b00aa","29253","No"
"0x086f159b7172cea04983095b6bba051f87df62ea","367.14615766","No"
"0x08707c3c63c1dd53d7748c0f308819ee9e24250e","79.99999999","No"
"0x0873add2e55ea989013ec7011acc0684014390a0","2513","No"
"0x0875dba37ab45e440f2106bf06cc1c84bcb5457c","965.53","No"
"0x08761576a4c434ece0e896f1c430a675a8be8b58","157.20267095","No"
"0x0877be8ef0af927d7f58f1de7baf58de55cf518e","158562.317","No"
"0x087b7d975034ae8edf66abc8bbbb166d03dd3ed5","45064.33","No"
"0x087b91f744e0d7da59eda983659ae5ae246bfd61","6910","No"
"0x087c125083585e668475ab714928b5845967b210","52.99999999","No"
"0x08828ff8b8ccddd15f6240dc53685534de0e3e6e","16","No"
"0x088574cae89e1a7079de4390a0a8c334cc1a0232","1500","No"
"0x08865fe351376eb7d399690d8561b01746eeacf7","1707.238","No"
"0x088772cee6f9b6d37d0e185fd004dd154f724e30","729.1538","No"
"0x0888cebea93e01fcd0576571cdcafba82d5ababe","603.75404444","No"
"0x088cfce24868c808b43dbf73a90ea36893e6de8c","394","No"
"0x088d88447895452761caf17c5b8017eef50de512","6910","No"
"0x0890ec5912a2a269cc5036ac6095cdebbb261127","11491.23859535","No"
"0x0892b0757cf9a6d5027b2d41a709d1e15df8fce3","19542.7844115","No"
"0x089bae4dfdd309f99748db4c5e9f5edbafaf609a","100","No"
"0x089e61311c64f9d63244c3fdd574a167880a1425","270.81332253","No"
"0x08a269a8c7fda42bddb83573410e951e8b89d4b6","30134.547","No"
"0x08a48ca0f222358b4dd403cdb6f792aa43dda9a9","25.825","No"
"0x08a69ce310a5789701bb80e003851990877f33d9","1465.19893045","No"
"0x08a6d0ac3bdec2f2d23086fab2d21f6ea9c6d98f","35016","No"
"0x08a76f27c2e9101bb4c201d34633c1fb2a404b81","2417.93542003","No"
"0x08a80088b31eb5a9890ca1b64ff38b5d08066fd9","4027.40055446","No"
"0x08aac6c30b169d142803fe9194bb5c99ebbd1ec2","1370.911","No"
"0x08ab4bc4e50833a5e77775de9df41c18fa977006","14530.95","No"
"0x08ae60bd02e736164ea65572175fb3b66b2736ec","64","No"
"0x08ba63c9c811ac215ccb2874ea3741e9e743394f","176.818","No"
"0x08bb79a1debe8ecf156328cb60b874e4a0da5e32","1113.41061262","No"
"0x08bc06bd0c9fb3dd9211b1404b453a752914eb25","442.244042","No"
"0x08bebd2cecd071fa4c28c72a296f018ee98ae1d2","2809.63869613","No"
"0x08c153bee949524123c8d9f5bb317f7b96a91dc9","12450","No"
"0x08c263aeaa088db084f28bb5d41ebee7fd4715be","1050","No"
"0x08c9fbdf878e4731e03aae008246295d38a46408","20505.7155","No"
"0x08cbdace521203cb46b55ec77f834b541fc76cf1","1044.621","No"
"0x08cebf28aeb8874e1bc857228059b4ec5d36e647","42054.5750239","No"
"0x08d786b58900a6d007b743bc859043bdd05ee8b1","106.53925708","No"
"0x08db792f0dc2492c67ba901adbe136e76648341c","5122.15435095","No"
"0x08dbccf3a23caa0711b5b47b18bdd94b10e3bb34","1010.39098467","No"
"0x08dbe052e68ee0e93f38918c9a6033781ccb1bdd","1328","No"
"0x08dcf82a642ddb89122bceaa0a0d18e147a6da51","2947.3214586","No"
"0x08dd04cd65e98c89eee9fe2528bef5aea3aa036e","62737.069","No"
"0x08df30bc25e1883886962f82f8029aace128ea15","16.27286337","No"
"0x08e2c83467cccb91d31bc75bc2b96695003663a1","16458.4239","No"
"0x08e660246424994983de6288a1c2c79ee3a1a957","53597.83709998","No"
"0x08ea8e90e7f7388c0efe7ba9d0cfbef029f005c3","784.22515876","No"
"0x08eafda6638457c05c210df7bc7331ce01b8fa3a","1471.454","No"
"0x08eb4bc8753dece023f4063513c8d8ae0c66c3a2","8051.884","No"
"0x08eca597e0eb820b6fc5247d0bc6daf90d11bd0a","24","No"
"0x08f05b2c7e6e045f061253d2d4d973503292c49d","155.6361","No"
"0x08f093ffd6a9b52ef39d2afbcb0927a4c84020d3","2107.53962769","No"
"0x08f4ae8d13bb9ceae23eb5e614985b1a64667e92","1001","No"
"0x08f7f52bb8acbb05dd0e9b7dccdf6641c9bd7bff","1225.897827","No"
"0x08f8cbddbcdc5c637ae45451ded676f74f754b8e","2211.07","No"
"0x08fd652408ba55049d6183103a3307e18a86425b","17817.1918","No"
"0x0905755e70b590b9de0cb0b770389e6693c2237d","1967.15249999","No"
"0x0906283b3a87946b8670f1f6d17f9024b27acf26","1185.738","No"
"0x0906f1f05f6a3fe19814989a29306a7a8aa58911","89696","No"
"0x0907bf74b858e4754c5e46964427acb3f9f44eb8","10000","No"
"0x09081877e0d28203cccb8f19450adb8948439e4e","62165.17126247","No"
"0x0911f7eb7436e0319e37d47fa25ef4988efac8d0","934","No"
"0x0917c74b5007a71e8181cca933ea03bd26132b78","7923","No"
"0x091b5606ae24c00393a517a05e23f41a593f9ec3","16379.713","No"
"0x091df8dfe3310cd2c4afe0c704fba2546fd89a0a","36750","No"
"0x091ff9797b137ca359f55c081f18ebb9b4a336c2","13200","No"
"0x092459240e3db8216f25fe5b4c1faa7d4eb7c9a5","1260.0476486","No"
"0x0926667fdeedd5503ebc393339bf114cfe91b54d","806","No"
"0x09292a041f0a5a6cec64c7a87ae3e36a2de0b2e5","11380.068733","No"
"0x0932dd48413bd24cf5ddc658fbbf2cf8c7812735","5013","No"
"0x0935f7bb29bedd95c5305aa9456bb7e207e3886e","1168.3026436","No"
"0x09363887a4096b142f3f6b58a7eed2f1a0ff7343","1482948.78372978","No"
"0x093ad24dee99a77225672561b75d1326ca0bf950","341.658","No"
"0x093dc0654d353b8ef2768b20ca8465e4a7e59907","2686.032","No"
"0x0944c00cf864c63e829d30008451635569862a0f","10","No"
"0x0948de00aa6f5ef7340519febbcac5a6d18634d1","50701.85322055","No"
"0x094a6e1a21c48888c48b11b61229f7b76a4f8cff","6910","No"
"0x094ae01995d12842e8d1b2e29430de3011adfdd9","10000","No"
"0x094f61e2d13b2766f79c6219b86ac9820ed3fd1c","5244.03034109","No"
"0x0953b8d3f6adc5dcdb77c613d0f04d9f0f6e4b1a","1023.46303261","No"
"0x0958afd565fb7d92453868a14e89a4430127b759","20928.961","No"
"0x095992bc5b583f9dd3a8bb177f6c60c0b6638580","252517.61904353","No"
"0x095a40815349eabc5ad0f37b07f6db58124a9b85","20500.5874728","No"
"0x095a881d7a1ccb7eb84fde0bc70d3370056b6392","80000","No"
"0x095e73d2706c3755163dbe76c452a7d1b14070e4","396.09","No"
"0x0967e4f5931e8eed6d7d22937b3b15232675ded5","2981.87","No"
"0x0967fa8229b8ac3d466435e5e4c1326d59b97e2d","3723.5510204","No"
"0x09681b1b022a1f564c4ee27466a1a69465de349f","10098.91337497","No"
"0x0969cfc7cfaeea1fec7a9cc8fdc4973fc7ceccc8","287.27","No"
"0x096d2950827d380bdb0acbc79d84c5a51edfeb33","2421","No"
"0x0971284d69c12a87f5b55163de913bc0c61f21fd","605.05894204","No"
"0x097214982590ab472fe23df51fc00e45affcfc35","2389","No"
"0x097307e9f1effc73b138aedce14a532ba6d74904","143.08082499","No"
"0x0974141807f70959733f0b7508069642aa901cc8","1070.874","No"
"0x0976d4fa42e98748413013138b03036a66fd0be0","439.547","No"
"0x097889618b6b4bc85bc3725b371681eeec734eb9","100000","No"
"0x097e20bbc30f1c7ee59a8ecabd9fb2be999adba5","100000","No"
"0x097eabe33975f1f34565b7465088bfb07b6ed867","500.31206057","No"
"0x097f7a8f1594a3d61d5ddde0a01932ebdecd60c7","216.834874","No"
"0x0980376d56c387adeb268852940bf1ae63a9fa81","6472.5308","No"
"0x0980e662e556e1e1279b671ee76c01ad35bd47d0","2699.5","No"
"0x098255faf047570b28b68d30fc16b4bae1f807d6","1000","No"
"0x09842b1a6824ed8c529b6a80cf12bee1815371df","2998.74474773","No"
"0x0984ed44bc31bc6b146041d01f21148dc560c3f9","100","No"
"0x0985e5524e5fa09e5dd2a79b9af362142e6a149d","99.896","No"
"0x09893904e6322a5a2d4351360a12567c348a64e5","4719.858","No"
"0x098cbb3ec51028ac3575ee456f88e368155348bd","1000","No"
"0x098d9a770f3bd88bef60e72c833ab8db240d5928","253.72356629","No"
"0x09944756d3be0dbe096beedf07dccf8b1dcd679b","7633.52089617","No"
"0x0995d319c911e89d0017b218e224b4a96b9b7ef2","2357","No"
"0x099b12e8d83fcf60433b54ce9320099d1fc61e3f","486.92749489","No"
"0x099c5f5c3323fdf6033ce07b01202d9bc10556b2","9950.242","No"
"0x09a05dd6ca916d557c7b2aa46df6b3139eb9c191","236.13703476","No"
"0x09a15c757e0473f3dca7b7fcbcfa9b8a6e7da5d6","25125","No"
"0x09a1d76c4a4e7bc571d0e8f9738cf1f74362f029","28","No"
"0x09a3741d22e8091a00d8041a92e7501bd069b517","1000.19544744","No"
"0x09a472c2d494ea174e575e254346020d4bb43430","21215.8321918","No"
"0x09a7f7c6d361489f5bba598bca6bce9d560dd82a","277.04077167","No"
"0x09a9a99273bcedc27ad1d283cf3dd36b67a1cc00","3726.217","No"
"0x09a9f77385c041a7c778f59e2f3975e3cb1a88fe","401.1471","No"
"0x09aabc64d643c81a8f7c4c519b662d51bcfbb0c5","2455.488","No"
"0x09ade54ba605dde33fd467ae0e05cdd64dafbc55","1048798.71190843","No"
"0x09afcb7a4f5d907cba7a74d70d54b36f6364524f","133.2408355","No"
"0x09b064c629fd10704f346c9319ef0118779ba612","226.711","No"
"0x09b278f40b1108a91740c05fb0bf8fa82faffa67","598.2157","No"
"0x09b5f69e5a2d6ae12ee9621d4e7b18bab7e76bdc","15099.749","No"
"0x09b6bb92d0d861c91f3b74de48e892d44e2ae0e8","64.5797082","No"
"0x09baee972fbd3420ae14bd21306092ae6464e2e6","18430.94486786","No"
"0x09bc79826e56e65ee966bfa3a90212db78c4e2c6","5880","No"
"0x09beab58a6040b0f68ba8d9384347dfa38379ee5","158.9952","No"
"0x09c4202230ec6a53fdc92c2cea7157854e1c692c","20000.58","No"
"0x09c4e24c15007d633c23b76ed1eb9f6579b93779","10","No"
"0x09c657b37e60f6c464d99a2bbab2d548d09d399d","1286","No"
"0x09c67aaeb8a1ad31f9fe32f962eb878114ad035e","1000","No"
"0x09c80b9501c875605c3b81b4da19f49100334016","287.6946","No"
"0x09ce76119d3c8c9577b2d357d92e9390b7a62082","34.89075036","No"
"0x09d10369079b5d3e1e0ee0d89d22dc7dd29d47c4","2815.18","No"
"0x09d2bd17fab08cc410f299d6626fa7727932d916","356","No"
"0x09d6b78bb77ba96b4922c5415f39196761cea479","440.022","No"
"0x09d77cc15090ad3560cb5cbb677302e89af9599c","80332.53472389","No"
"0x09d84ad0aa1d8aa7eb0a841c8c90253938892c2d","19647","No"
"0x09e1c08023b8289b04c41e45a26208bd5988e73a","329.626","No"
"0x09e4222955b89badc222918bef97fb5fc3d630b1","5741.35422357","No"
"0x09e621580b6accb38e092e141391f2315191c84a","10265.735","No"
"0x09ece17cba070925f4629c6c20550a78708d5f3b","732.84103156","No"
"0x09f2bc181ef1f375e349195c47dd6231c094838d","745.48474413","No"
"0x09f2c34a94a6a852d31d86d846829fa2271ada7c","24027","No"
"0x09f41c916b5c2e26706febf7c4666d2afe57419a","1154.30930872","No"
"0x09f601683124702d1fc4d002638dcd927ee50944","3197.716","No"
"0x09f99074fde4029b33c27b312d97782ec9e4a79a","1641.775","No"
"0x09f9ce8ba9ef185c813361b0867f0dbcc916a6f1","22405.06444308","No"
"0x09fd96a260b9774f6dc795686f91d30acde22c2a","2881.9313899","No"
"0x0a0741bbb70cdf12cc36f78a472b40b3d8e87187","32233.4064","No"
"0x0a0d1a9f66ca33089505375bd99083dda0e88b44","955.1","No"
"0x0a110b9ab63f570567e916d0e5e52d702d4300dd","1104.82682254","No"
"0x0a1225b8310393c8981319c2cdfd345ec4a2f4bd","9127.74566589","No"
"0x0a1273a2175557888b2c827e67a4678d789804db","1.42635829","No"
"0x0a131fc74456eab825967ee363eb03f7299485c1","586121.62058215","No"
"0x0a14486851770ac034adf5c3387aa7c94410bc91","19351.132","No"
"0x0a151f7e54889282d778bc4149442aa16a79d5aa","18450","No"
"0x0a17e467411b8d19906742386224784b95adab43","2158.6094","No"
"0x0a1c6f1638adbe3873c7e8dad6c0e3b08285ba07","19422.9159175","No"
"0x0a1c70e77430ad3a88561a71ce61dc22b7b243f1","384.565","No"
"0x0a1ea9af563cf8736697de74fc506244ef62a4c5","32052.643","No"
"0x0a1f47ac9c1eafb6a6f56e935f8b6ad2584a6f1f","6910","No"
"0x0a228f0e8f50100c56cbba9c1763deca72beb191","1147","No"
"0x0a268925c03124267d44686b27ab154aa4ae775a","28015.733158","No"
"0x0a335f581aaf3959ec6ce871f030048de805d914","5460.8902","No"
"0x0a3370dc2207a0909585261f93f42e5f26e13a23","8085","No"
"0x0a3bf240939965fff556afbd0592543744aed1ab","1250","No"
"0x0a3fc9c40de89ad4f6374a95badad35fcda4fef3","916","No"
"0x0a400f71a3d4384d204d146e9f6eb5371a59ab52","5893.97140375","No"
"0x0a405d93336c22a3c2a81b877815b072e6765a7b","16","No"
"0x0a42e7cf6b3c3d6e25c1595ffa38fde073a4ac31","1001","No"
"0x0a462f585ca34dfce2a844b8bc903bb2df2d0674","25868.44","No"
"0x0a49d9c54de88bf7813c1b73517d2dfa1d0e2069","5544.19454463","No"
"0x0a4a2d75a9539f518a53c34e3887174d03e9cee7","6180.89015333","No"
"0x0a4c4b05b47688c2cb2acf1a4f58fde2ad5ad98b","2540.6005","No"
"0x0a4cb0bf9ad7e2c80eb31bfbaf31c78c4c3814b8","576.724","No"
"0x0a516a0af5270047baa86660e4e79963d66f0f66","5000","No"
"0x0a53516ab2f41665bae2cf0c9071a992d60dd3e3","4799.61467437","No"
"0x0a573a0e8a8aaef952b75bf0a24c9b31a26f93fd","13820","No"
"0x0a5784ea394f761e8ab4267430f58eb5db859453","109919.1261","No"
"0x0a5bf4ee2cd438f12cadf52bc80f11405b4c24be","4042.5","No"
"0x0a6942ba9cb242ab512d3e6ed17951aa8f464f54","2341.8335","No"
"0x0a6c98f25703d1f83a4d4485082968d12677cabb","731.8579","No"
"0x0a6dadb42b49778a38283998cedb6ddc91181245","579.96122061","No"
"0x0a6df4302ab237668e317783219d12fa8567a588","2148.72285136","No"
"0x0a70951fb9a2ea72e538598aa160bddda1201c07","2905.36278977","No"
"0x0a710848b79c643c1d39c161b184de36de3fff5c","1067.04","No"
"0x0a7357af04eb7acbc23e5fad518f4492bc2f2065","9980.949","No"
"0x0a7c4d9b4ab1918a4ecac3110fbdd28f54a38269","604.42984023","No"
"0x0a7cdb0543adc7e0068254509545fe4c04a501cb","1531.235789","No"
"0x0a81d52bbea90562ff37c7e237b7a1cf349a2cb6","100000.389","No"
"0x0a83018266c9a728bc8724eec184107b02666b02","2396.82477643","No"
"0x0a86a75242b17ecc52793c070b73f3fc04823285","226.92031118","No"
"0x0a8fa61cd00a0ec31199b9e6e38d9f5d316c695b","18773.3916","No"
"0x0a90e110c7c7c9481c3e0563fbb2758f8c3fffb5","15171.884","No"
"0x0a978815744e76b69c1e4ddfbce8886547fb7c6e","1019.926","No"
"0x0a97a90e73af39c1819bafe9fc8846573d055ab1","1087.52106577","No"
"0x0a9b88498e3cce779b42d53cd2fd09485f4aa809","591.6218","No"
"0x0a9fc730fd8b8a53cca53cfafa94b95d0e7e9a51","712.90323217","No"
"0x0aa10b53949f6f827f5f4781f5e9d963f237025c","620","No"
"0x0aa2d175ffb424c4b5e155e5a6eb3ae0836bd71d","226.31","No"
"0x0aa7625d028ee297d66446194e7795051e2503d2","10019.86910214","No"
"0x0aa8875bba8ce68a3ec973adfba3fa4a1b2a316e","302.9112","No"
"0x0aa91a79e094d220170f23a965e04b38a1a82917","750.59339976","No"
"0x0aae6c1228f13274f10aa3cb4b2670e0ccad49db","1423.1845","No"
"0x0ab29b3653c1bfa4d64b065b4b36f328865073e8","5850","No"
"0x0ab33b3c4d5de6967df7cc570302a8ce159169e4","1122.16993671","No"
"0x0aba55189089c2040907c01ea802d5a21ec4b9bb","2160.9","No"
"0x0abc4eedb202610d22473ef80e20e59d795c62f5","944.424","No"
"0x0ac15aa5cad55e99085162afb28f9be9871e2193","4377.032","No"
"0x0ac3ca64852139fd29744cc48e4f838ecb56b878","81","No"
"0x0ac444c5d6753462d4a2e7abf75b22216c8260ce","209.0563","No"
"0x0ace202d2880d2c1f03c894127015ab5098bebb1","7505.36624492","No"
"0x0acf0290c255583454b7f7c796e37db3be0c9b74","45","No"
"0x0ad0044712d0f018eebcda8fe2c771cc4df8f704","321253.852","No"
"0x0ad8d89ed52fa1b6b1b236c747ede60d19ab906c","100","No"
"0x0ad917f438fbffc91d355fc0c2ad7ff24c232a7c","100","No"
"0x0ae3b8c4c580d1672dd86c9bf8c7a13a282fd351","41186.955","No"
"0x0aed3bffc8bf0060f0d9d2313b52d64b6376de70","494.50285127","No"
"0x0aed56ed469240089482382d0e9b93dd4f48da37","2082.74623","No"
"0x0aef40aa703bc16f3d47c89f8c508db46db96402","16377.2821875","No"
"0x0af127e3589231e713f8c3e1e26ba7461225869a","300","No"
"0x0af2f55201138abdf1ba8ae763de6c665de7a06b","851.78547345","No"
"0x0af61f7e4fd4089aa18d32719eb7e5c7a38fc4b3","36750","No"
"0x0af68ef7c2d90c1def8d1776c4ea686027f1c73b","462.41","No"
"0x0b0553b5b8cc773d10e4dbba5581c789b93ad5cd","2500","No"
"0x0b060c294b85ad5db351e6760d8ca9cf7732bee3","471.2833","No"
"0x0b076916e5935bb715ffef6f69e0a635df38b658","27115.842","No"
"0x0b097793352dea0a8766755263c99c8f40937a09","1631.323","No"
"0x0b0a82c91945d1b12a36e040331d3f6a4ece71d9","965.19","No"
"0x0b0ab7b73442c675032196bfc49685dca4649e12","40","No"
"0x0b0b631520b9ab69419d7e7a66dbb4b88f2dbe34","56954.13772186","No"
"0x0b0c7871ef3798d9fe8c61179ce169b2686bbe86","17898","No"
"0x0b0d946aed77e522504b555d6f46ac45dcddc054","87.06485691","No"
"0x0b0f793e2a8e18a372a30a231d7c8777ad8122c0","171715.063","No"
"0x0b1457fef4ddc3652c4b4d48ed5e1135988a99cb","70.36339096","No"
"0x0b186c719428f2168b93ed1d16bae8aa6a4bd8eb","1000","No"
"0x0b18859a7fb01efc3b9551d742a6d059d97bc764","1843.74852234","No"
"0x0b1a8cfa808485d177c2d34cbb958ff48169a194","3","No"
"0x0b1ceb35cc66336bbec1f4cf0293104617ddef3b","51651.9982","No"
"0x0b22a8845e4e5e964ed8a5bd6e78a4ab382003bb","3996.5","No"
"0x0b23597d21a595906f7667cec257e799b9f25d9a","1538.14329762","No"
"0x0b281116be22a5840aeffc2dc7e2bacffe93e6f8","1115.837","No"
"0x0b2ae000f911acf0f85fe1ad580a004d899b1811","193.34702835","No"
"0x0b2f58ee2109c4185e3b0edc420c9142c49962e2","107.4903196","No"
"0x0b344f3310502c56edb61f0f8c8469a04c52230b","10162.36724523","No"
"0x0b3672a9291730fd5e9da7ee6147c9290a124dd5","18386.7383","No"
"0x0b395a0022bf80cd03578aee4319a8137ad44f63","2503.88997969","No"
"0x0b3c256e1d4c980b148a12323729eaee4091de62","3449.74867199","No"
"0x0b40407f81c7ff2fcdedc7bb79f712da7415f763","18.2","No"
"0x0b43d11fad0aa0f7d713aa255e1776e14293b15c","23804.36871954","No"
"0x0b44c8f9281f7f92d8b709faf3d1c86c7af43a16","69100","No"
"0x0b46637b1b55c907c0412cbc6365fa022e2cdb60","53.92410113","No"
"0x0b471a4f452084f73591a1f5ab6dc7c6b52b00ab","19763.81332491","No"
"0x0b4835b24a95b5fbe77c9004fab0eca1d4506ad2","26607.281","No"
"0x0b493cf6622b18c64c6fbe36e08b41172aca24d2","1017","No"
"0x0b4e1eec6bd665644d2004c7d6eb7b18387238d1","7350","No"
"0x0b4e93c04b8b3b041c8669d868de7b95c1af62e9","1010","No"
"0x0b4eb50e0ab39147999e4c9366ddbb77eb89171b","2206.42888215","No"
"0x0b5079ef189e6e40737a580e041841e22c754251","29400","No"
"0x0b53378633a466d84db588f58338fcc2ddf286c0","2000","No"
"0x0b53cc91790b961b9bdaf53ab97e7b428277b738","1048.9","No"
"0x0b53d9c3b5baabca0eee1a2ae0aa9529d016a8ab","1947.54095916","No"
"0x0b5773c4b4f39aaf28bfdaf7c57d8fb35d9c42bf","5572.688","No"
"0x0b59d1a7f74cd5a8d63d753facad0c8bed208656","1100","No"
"0x0b5dfca56def1428b15cd71471c7e93efbe5d0ed","5521.84","No"
"0x0b6010d0985ea30a99bd00a858724ed3896222fb","1004.6879835","No"
"0x0b605eedd271b21f4ee0597609c65f654dfdbbf2","9854.503","No"
"0x0b6179f614a30b0b7b3e2087d84e8541c5459e4f","153.7726","No"
"0x0b62285f04efce951b3ddd5e960fcfedc70f8f43","1100","No"
"0x0b6420588d4ac1d7aa9111a70210c051ba19a526","2162","No"
"0x0b64d9e95af96d0ebdd7c9ace64defeec6a90681","25721","No"
"0x0b66074cd537107ddea1e05df4ef556e628a5260","1574","No"
"0x0b6d2c8924595e46fdc72e63292e8ba6137c855e","1576.33834333","No"
"0x0b728e771d1d7b80165998e54f55cb5ace9df711","5097.9964504","No"
"0x0b76ba60aa7c43233b47069eeeecb47dc1164f39","1977.51076418","No"
"0x0b7a2b71e26e408f566aaad2d41cdf22b5bc8e93","21761.9723351","No"
"0x0b7c660b03541688fc46774db2949557f8141a03","99","No"
"0x0b826232c8cd400dc338b6f41bc94f1ab9d4858c","2000","No"
"0x0b82b5e416c3337fcdaaffea8845d3f0b0c0a8ea","563.2169","No"
"0x0b82c346faa9d2620e5666f37149546c6711308b","1872.789","No"
"0x0b8330abac52209a40a2d8be9271e7f45afcc59e","3054.24102984","No"
"0x0b8af752dec0460d0fe41306a145c181c00b7c45","1229","No"
"0x0b90ac7533d9f7b3f0dd00e63168741b3b153b00","3917","No"
"0x0b93aefcf46e3c623e3daa9d23d255ef70b97a1d","21970","No"
"0x0b958348d7be045b52b4feca0c64d09154de9da9","1135.08164991","No"
"0x0b9ab6d1966102142b95379b80e21ff90a48f219","251000","No"
"0x0b9fada30b063f780c2239186e3ffd9cd22f5b34","757.232","No"
"0x0ba090d7eb304abad80dffb1db04aa71d1f7195a","205.711","No"
"0x0ba4cebbc7c45a451c212a7ab8ec0f903e66ce3a","554.23396129","No"
"0x0ba7f55b70b6e0c90bdf47afd322a5cd7648f6e9","1054","No"
"0x0ba924333c0947dbbddb40e7f815d339f2df0f63","318.9122","No"
"0x0ba98ea053c6ff7a4c34ab96e8d7a62f0fbbb475","270.662","No"
"0x0baab35ee2175d578c6b44034c3879a24e4549ce","966.371","No"
"0x0badd6700475a334195929c426816339fcd9dc63","2469.475","No"
"0x0bb30fcab4e0fd5a061e03dc33bf9e51ece53edb","100","No"
"0x0bb4d344c8f4018d1398d9b5e6c0282789642c84","2000","No"
"0x0bb62fcfd31b100cce1590d7c2ce2e78709c6ba9","1961.7648","No"
"0x0bba1385b5578818b7a36ee927aa73d8a20aa455","39.42369802","No"
"0x0bbf1c934c7e187ae69374b6e0115f40e54de9b4","1355.17019843","No"
"0x0bbf4e920352811629dd634ffdfe4383d366bef8","20033","No"
"0x0bc00b3ba9a35e006426e8b21cadad645415bd8a","277.53","No"
"0x0bc02904e2ae2ce7aa3dbd73d07d04d4acc0f82c","6472.291604","No"
"0x0bc1c0ea102b055302f1223db74ddba8b6c26c4b","2425.5","No"
"0x0bc94c70438726379b87bdc95523a4bba45723cf","1154.51366367","No"
"0x0bc9fd617f97b4c22721fc3e27dc9c1cddbc0650","452.5","No"
"0x0be342368d77ba0ec5fa291cb4c7f9951b038da8","2262.51323123","No"
"0x0bea38e281547879520ae825931baf0e69049a50","10680.18640314","No"
"0x0bf2dfd24cb550d4860c9c1a10ee1f529dde79c1","103.23980002","No"
"0x0bf41dc313e9421863ef79c1e257195157c38da9","1342","No"
"0x0bf4b01cd780c578b8f655af28d5aeb7b83b2cde","40","No"
"0x0bf576c6db048a26d21cac702a1c358559e1c3f9","1098.85041459","No"
"0x0bf8fed9943329cde38b2c7582d0fb6e4c3ccdfa","645.9800334","No"
"0x0bf91f6b7c3c315172c952a80caf767eecacf9df","100","No"
"0x0bf9292b3612ebdcb8053b5c5b7a3657568fda71","1388.561","No"
"0x0bfc86453c59695c4f94b679e3e4d8dc21901cce","2204.9553","No"
"0x0bff9af3438bafa113923ca459f3367e6f105c9d","117838.738","No"
"0x0c00b9b5bfa3e9fdc21ad3a7f5498550ecced2bd","6978.885","No"
"0x0c031aa2e44a3a420050aa1f65598ed9a0a06060","3015.941","No"
"0x0c049145100200a9eb53595dc10c08c4eb09bbb1","5.7","No"
"0x0c062817b48c81971b98fc4d6ab195602a4551c0","197.6","No"
"0x0c07e2cfe11f8ff564507e5cf7cd0a307a593647","2583.9638487","No"
"0x0c0ab31405c8d022876bb90e495f0c04a59b0298","3745.3237","No"
"0x0c0bb81e442b6f398b7c91dfc70da588ce3b8bcc","916.2709","No"
"0x0c0c8336810c496bc958be6d5535bd5f483cfaef","762.50740245","No"
"0x0c0e466f37bc5e3bb48ce26958a40a9057051129","2049.20885132","No"
"0x0c10d85298d56ecb9aecebb9244738991c7de041","2417","No"
